@RELATION Features_16

@ATTRIBUTE Feature_1 REAL
@ATTRIBUTE Feature_2 REAL
@ATTRIBUTE Feature_3 REAL
@ATTRIBUTE Feature_4 REAL
@ATTRIBUTE Feature_5 REAL
@ATTRIBUTE Feature_6 REAL
@ATTRIBUTE Feature_7 REAL
@ATTRIBUTE Feature_8 REAL
@ATTRIBUTE Feature_9 REAL
@ATTRIBUTE Feature_10 REAL
@ATTRIBUTE Feature_11 REAL
@ATTRIBUTE Feature_12 REAL
@ATTRIBUTE Feature_13 REAL
@ATTRIBUTE Feature_14 REAL
@ATTRIBUTE Feature_15 REAL
@ATTRIBUTE Feature_16 REAL
@ATTRIBUTE class {class-1,class-2,class-3,class-4,class-5,class-6,class-7,class-8}

@DATA
0.626865672,78.98507463,0.611940299,75.26865672,0.368159204,27.24378109,0.621890547,77.73631841,0.751243781,113.4378109,0.567164179,64.65671642,0.532338308,56.960199,0.537313433,58.02985075,class-5
0.645522388,111.6753731,0.589552239,93.14925373,0.313432836,26.32835821,0.615671642,101.5858209,0.708955224,134.7014925,0.611940299,100.358209,0.53358209,76.30223881,0.526119403,74.18283582,class-5
0.592156863,89.41568627,0.568627451,82.45098039,0.301960784,23.25098039,0.568627451,82.45098039,0.68627451,120.0980392,0.564705882,81.31764706,0.541176471,74.68235294,0.552941176,77.96470588,class-5
0.539509537,106.8228883,0.525885559,101.4959128,0.25613079,24.07629428,0.498637602,91.2506812,0.648501362,154.3433243,0.536784741,105.746594,0.433242507,68.88555858,0.504087193,93.25613079,class-5
0.580213904,125.9064171,0.572192513,122.4491979,0.29144385,31.76737968,0.569518717,121.3074866,0.70855615,187.7673797,0.532085561,105.8850267,0.481283422,86.63101604,0.497326203,92.5026738,class-5
0.564705882,54.21176471,0.505882353,43.50588235,0.288235294,14.12352941,0.541176471,49.78823529,0.641176471,69.88823529,0.547058824,50.87647059,0.464705882,36.71176471,0.482352941,39.55294118,class-5
0.590909091,115.2272727,0.53030303,92.8030303,0.306060606,30.91212121,0.563636364,104.8363636,0.696969697,160.3030303,0.566666667,105.9666667,0.5,82.5,0.551515152,100.3757576,class-5
0.591836735,171.6326531,0.553061224,149.8795918,0.304081633,45.30816327,0.563265306,155.4612245,0.687755102,231.7734694,0.6,176.4,0.483673469,114.6306122,0.548979592,147.6755102,class-5
0.638297872,114.893617,0.588652482,97.71631206,0.333333333,31.33333333,0.64893617,118.7553191,0.737588652,153.4184397,0.602836879,102.4822695,0.542553191,83.0106383,0.560283688,88.5248227,class-5
0.66873065,144.4458204,0.643962848,133.9442724,0.352941176,40.23529412,0.650154799,136.5325077,0.743034056,178.3281734,0.60371517,117.7244582,0.479876161,74.38080495,0.575851393,107.1083591,class-5
0.536082474,83.62886598,0.512027491,76.29209622,0.285223368,23.67353952,0.536082474,83.62886598,0.656357388,125.3642612,0.529209622,81.49828179,0.432989691,54.55670103,0.474226804,65.44329897,class-5
0.6,97.2,0.596296296,96.0037037,0.255555556,17.63333333,0.607407407,99.61481481,0.72962963,143.737037,0.537037037,77.87037037,0.437037037,51.57037037,0.459259259,56.94814815,class-5
0.537267081,92.94720497,0.50931677,83.52795031,0.245341615,19.38198758,0.583850932,109.7639752,0.726708075,170.0496894,0.537267081,92.94720497,0.453416149,66.19875776,0.48757764,76.54968944,class-5
0.492592593,65.51481481,0.42962963,49.83703704,0.333333333,30,0.474074074,60.68148148,0.577777778,90.13333333,0.47037037,59.73703704,0.433333333,50.7,0.485185185,63.55925926,class-5
0.573660714,147.4308036,0.595982143,159.1272321,0.258928571,30.03571429,0.627232143,176.2522321,0.725446429,235.7700893,0.555803571,138.3950893,0.46875,98.4375,0.506696429,115.0200893,class-5
0.659824047,148.4604106,0.64516129,141.9354839,0.284457478,27.59237537,0.668621701,152.4457478,0.750733138,192.1876833,0.62170088,131.8005865,0.554252199,104.7536657,0.557184751,105.8651026,class-5
0.651724138,123.1758621,0.64137931,119.2965517,0.3,26.1,0.631034483,115.4793103,0.724137931,152.0689655,0.603448276,105.6034483,0.506896552,74.5137931,0.555172414,89.38275862,class-5
0.573696145,145.1451247,0.596371882,156.845805,0.31292517,43.18367347,0.573696145,145.1451247,0.712018141,223.5736961,0.587301587,152.1111111,0.47845805,100.9546485,0.53968254,128.4444444,class-5
0.676300578,158.2543353,0.647398844,145.017341,0.303468208,31.86416185,0.632947977,138.6156069,0.768786127,204.4971098,0.621387283,133.5982659,0.537572254,99.98843931,0.569364162,112.1647399,class-5
0.567765568,88.003663,0.523809524,74.9047619,0.245421245,16.44322344,0.545787546,81.32234432,0.652014652,116.0586081,0.468864469,60.01465201,0.424908425,49.28937729,0.465201465,59.08058608,class-5
0.552845528,150.3739837,0.532520325,139.5203252,0.288617886,40.98373984,0.50203252,124.0020325,0.707317073,246.1463415,0.504065041,125.0081301,0.432926829,92.21341463,0.512195122,129.0731707,class-5
0.52972973,51.91351351,0.578378378,61.88648649,0.340540541,21.45405405,0.502702703,46.75135135,0.745945946,102.9405405,0.52972973,51.91351351,0.405405405,30.40540541,0.475675676,41.85945946,class-5
0.52238806,54.85074627,0.462686567,43.02985075,0.23880597,11.46268657,0.472636816,44.90049751,0.68159204,93.37810945,0.44278607,39.4079602,0.407960199,33.45273632,0.44278607,39.4079602,class-5
0.601731602,167.2813853,0.616883117,175.8116883,0.335497835,52.0021645,0.593073593,162.5021645,0.744588745,256.1385281,0.588744589,160.1385281,0.497835498,114.5021645,0.551948052,140.7467532,class-5
0.544585987,93.12420382,0.598726115,112.5605096,0.366242038,42.11783439,0.636942675,127.388535,0.729299363,167.0095541,0.582802548,106.6528662,0.579617834,105.4904459,0.531847134,88.81847134,class-5
0.617702448,202.606403,0.602636535,192.8436911,0.372881356,73.83050847,0.604519774,194.0508475,0.694915254,256.4237288,0.606403013,195.2617702,0.576271186,176.3389831,0.563088512,168.3634652,class-5
0.565693431,87.68248175,0.554744526,84.32116788,0.350364964,33.6350365,0.54379562,81.02554745,0.682481752,127.6240876,0.576642336,91.10948905,0.48540146,64.55839416,0.532846715,77.79562044,class-5
0.622390892,204.1442125,0.538899431,153.0474383,0.332068311,58.11195446,0.593927894,185.8994307,0.740037951,288.6148008,0.559772296,165.1328273,0.493358634,128.2732448,0.559772296,165.1328273,class-5
0.506134969,83.51226994,0.5,81.5,0.319018405,33.17791411,0.475460123,73.69631902,0.674846626,148.4662577,0.515337423,86.57668712,0.457055215,68.10122699,0.503067485,82.50306748,class-5
0.601731602,83.64069264,0.61038961,86.06493506,0.324675325,24.35064935,0.571428571,75.42857143,0.683982684,108.0692641,0.541125541,67.64069264,0.476190476,52.38095238,0.502164502,58.25108225,class-5
0.565055762,85.88847584,0.553903346,82.53159851,0.457249071,56.24163569,0.602230483,97.56133829,0.687732342,127.2304833,0.513011152,70.79553903,0.553903346,82.53159851,0.587360595,92.80297398,class-5
0.551948052,93.83116883,0.587662338,106.3668831,0.366883117,41.45779221,0.538961039,89.46753247,0.701298701,151.4805195,0.600649351,111.1201299,0.464285714,66.39285714,0.558441558,96.05194805,class-5
0.530364372,138.9554656,0.582995951,167.902834,0.435222672,93.57287449,0.570850202,160.9797571,0.66194332,216.4554656,0.576923077,164.4230769,0.518218623,132.6639676,0.560728745,155.3218623,class-5
0.555970149,82.83955224,0.507462687,69.01492537,0.298507463,23.88059701,0.48880597,64.03358209,0.675373134,122.2425373,0.492537313,65.01492537,0.462686567,57.37313433,0.48880597,64.03358209,class-5
0.601965602,147.4815725,0.562653563,128.8476658,0.383292383,59.79361179,0.55036855,123.2825553,0.687960688,192.6289926,0.594594595,143.8918919,0.506142506,104.2653563,0.535626536,116.7665848,class-5
0.54676259,83.10791367,0.539568345,80.9352518,0.31294964,27.22661871,0.54676259,83.10791367,0.68705036,131.2266187,0.539568345,80.9352518,0.464028777,59.85971223,0.471223022,61.73021583,class-5
0.66745283,188.8891509,0.525943396,117.2853774,0.400943396,68.16037736,0.599056604,152.1603774,0.691037736,202.4740566,0.544811321,125.8514151,0.547169811,126.9433962,0.573113208,139.2665094,class-5
0.57260274,119.6739726,0.57260274,119.6739726,0.326027397,38.79726027,0.512328767,95.80547945,0.673972603,165.7972603,0.498630137,90.75068493,0.471232877,81.05205479,0.473972603,81.99726027,class-5
0.660660661,145.3453453,0.654654655,142.7147147,0.417417417,58.02102102,0.645645646,138.8138138,0.753753754,189.1921922,0.654654655,142.7147147,0.588588589,115.3633634,0.624624625,129.9219219,class-5
0.577777778,75.11111111,0.573333333,73.96,0.368888889,30.61777778,0.533333333,64,0.746666667,125.44,0.542222222,66.15111111,0.493333333,54.76,0.564444444,71.68444444,class-5
0.630890052,152.0445026,0.578534031,127.8560209,0.267015707,27.23560209,0.581151832,129.0157068,0.735602094,206.7041885,0.520942408,103.6675393,0.452879581,78.34816754,0.460732984,81.08900524,class-5
0.537931034,83.91724138,0.582758621,98.4862069,0.365517241,38.74482759,0.537931034,83.91724138,0.668965517,129.7793103,0.562068966,91.61724138,0.455172414,60.08275862,0.451724138,59.17586207,class-5
0.597864769,100.4412811,0.612099644,105.2811388,0.330960854,30.77935943,0.59430605,99.24911032,0.711743772,142.3487544,0.62633452,110.2348754,0.508896797,72.77224199,0.569395018,91.10320285,class-5
0.506726457,57.26008969,0.511210762,58.27802691,0.291479821,18.94618834,0.538116592,64.57399103,0.69058296,106.3497758,0.529147982,62.43946188,0.434977578,42.19282511,0.479820628,51.34080717,class-5
0.464285714,30.17857143,0.528571429,39.11428571,0.25,8.75,0.507142857,36.00714286,0.721428571,72.86428571,0.471428571,31.11428571,0.414285714,24.02857143,0.442857143,27.45714286,class-5
0.503205128,79.00320513,0.509615385,81.02884615,0.33974359,36.01282051,0.487179487,74.05128205,0.625,121.875,0.516025641,83.08012821,0.455128205,64.62820513,0.516025641,83.08012821,class-5
0.613778706,180.4509395,0.567849687,154.4551148,0.32776618,51.45929019,0.617954071,182.914405,0.691022965,228.7286013,0.572025052,156.7348643,0.532359081,135.7515658,0.599164927,171.960334,class-5
0.60516129,283.8206452,0.60516129,283.8206452,0.387096774,116.1290323,0.581935484,262.4529032,0.722580645,404.6451613,0.597419355,276.6051613,0.567741935,249.8064516,0.550967742,235.2632258,class-5
0.542319749,93.82131661,0.642633229,131.7398119,0.382445141,46.65830721,0.589341693,110.7962382,0.727272727,168.7272727,0.5830721,108.4514107,0.520376176,86.38244514,0.529780564,89.53291536,class-5
0.466487936,81.1689008,0.495978552,91.75603217,0.27077748,27.34852547,0.495978552,91.75603217,0.670241287,167.5603217,0.477211796,84.94369973,0.396782842,58.72386059,0.450402145,75.66756032,class-5
0.428571429,70.71428571,0.438961039,74.18441558,0.225974026,19.65974026,0.506493506,98.76623377,0.644155844,159.7506494,0.467532468,84.15584416,0.467532468,84.15584416,0.45974026,81.37402597,class-5
0.506451613,79.51290323,0.532258065,87.82258065,0.241935484,18.14516129,0.490322581,74.52903226,0.674193548,140.9064516,0.5,77.5,0.448387097,62.32580645,0.470967742,68.76129032,class-5
0.58662614,113.218845,0.544072948,97.38905775,0.352583587,40.89969605,0.565349544,105.1550152,0.686930091,155.2462006,0.574468085,108.5744681,0.531914894,93.08510638,0.547112462,98.48024316,class-5
0.586419753,111.4197531,0.546296296,96.69444444,0.342592593,38.02777778,0.570987654,105.632716,0.651234568,137.4104938,0.533950617,92.37345679,0.50617284,83.01234568,0.518518519,87.11111111,class-5
0.587852495,159.308026,0.577006508,153.483731,0.334056399,51.44468547,0.577006508,153.483731,0.689804772,219.3579176,0.561822126,145.5119306,0.550976139,139.9479393,0.542299349,135.5748373,class-5
0.545012165,122.0827251,0.532846715,116.6934307,0.333333333,45.66666667,0.520681265,111.4257908,0.744525547,227.8248175,0.552311436,125.3746959,0.540145985,119.9124088,0.525547445,113.5182482,class-5
0.485915493,33.52816901,0.549295775,42.84507042,0.211267606,6.338028169,0.577464789,47.35211268,0.690140845,67.63380282,0.507042254,36.50704225,0.443661972,27.95070423,0.521126761,38.56338028,class-5
0.57980456,103.2052117,0.517915309,82.3485342,0.315960912,30.64820847,0.482084691,71.3485342,0.684039088,143.6482085,0.550488599,93.03257329,0.524429967,84.43322476,0.524429967,84.43322476,class-5
0.68877551,92.98469388,0.678571429,90.25,0.408163265,32.65306122,0.62755102,77.18877551,0.739795918,107.2704082,0.663265306,86.2244898,0.602040816,71.04081633,0.607142857,72.25,class-5
0.548172757,90.44850498,0.548172757,90.44850498,0.34551495,35.93355482,0.511627907,78.79069767,0.6910299,143.7342193,0.528239203,83.99003322,0.49833887,74.75083056,0.551495017,91.54817276,class-5
0.585139319,110.5913313,0.588235294,111.7647059,0.390092879,49.15170279,0.582043344,109.4241486,0.705882353,160.9411765,0.616099071,122.6037152,0.582043344,109.4241486,0.637770898,131.380805,class-5
0.5,99,0.421717172,70.42676768,0.244949495,23.76010101,0.464646465,85.49494949,0.646464646,165.4949495,0.444444444,78.22222222,0.396464646,62.24494949,0.426767677,72.12373737,class-5
0.610795455,131.3210227,0.548295455,105.8210227,0.417613636,61.38920455,0.585227273,120.5568182,0.670454545,158.2272727,0.5625,111.375,0.565340909,112.5028409,0.559659091,110.2528409,class-5
0.482248521,78.60650888,0.5,84.5,0.295857988,29.58579882,0.50887574,87.52662722,0.674556213,153.7988166,0.479289941,77.64497041,0.461538462,72,0.50295858,85.50295858,class-5
0.578431373,102.3823529,0.58496732,104.7091503,0.333333333,34,0.571895425,100.0816993,0.715686275,156.7352941,0.617647059,116.7352941,0.539215686,88.97058824,0.549019608,92.23529412,class-5
0.554140127,96.42038217,0.582802548,106.6528662,0.328025478,33.7866242,0.535031847,89.88535032,0.652866242,133.8375796,0.554140127,96.42038217,0.484076433,73.57961783,0.550955414,95.31528662,class-5
0.479508197,56.10245902,0.5,61,0.266393443,17.31557377,0.504098361,62.00409836,0.663934426,107.557377,0.483606557,57.06557377,0.405737705,40.16803279,0.409836066,40.98360656,class-5
0.621908127,109.4558304,0.628975265,111.9575972,0.314487633,27.98939929,0.625441696,110.7031802,0.766784452,166.3922261,0.565371025,90.45936396,0.512367491,74.29328622,0.54770318,84.89399293,class-5
0.5725,131.1025,0.5875,138.0625,0.39,60.84,0.5925,140.4225,0.7075,200.2225,0.5775,133.4025,0.5475,119.9025,0.575,132.25,class-5
0.562015504,162.9844961,0.560077519,161.8624031,0.362403101,67.76937984,0.569767442,167.5116279,0.695736434,249.7693798,0.558139535,160.744186,0.548449612,155.2112403,0.55620155,159.629845,class-5
0.52685422,108.5319693,0.511508951,102.3017903,0.31202046,38.06649616,0.47314578,87.53196931,0.649616368,165.0025575,0.516624041,104.3580563,0.447570332,78.32480818,0.52685422,108.5319693,class-5
0.571830986,116.0816901,0.554929577,109.3211268,0.298591549,31.65070423,0.515492958,94.33521127,0.695774648,171.856338,0.571830986,116.0816901,0.478873239,81.4084507,0.495774648,87.25633803,class-5
0.494845361,71.25773196,0.484536082,68.31958763,0.219931271,14.07560137,0.467353952,63.56013746,0.621993127,112.580756,0.518900344,78.35395189,0.426116838,52.83848797,0.436426117,55.42611684,class-5
0.42746114,70.53108808,0.507772021,99.52331606,0.362694301,50.77720207,0.489637306,92.54145078,0.774611399,231.6088083,0.46373057,83.00777202,0.422279793,68.83160622,0.523316062,105.7098446,class-5
0.635738832,117.6116838,0.594501718,102.8487973,0.343642612,34.36426117,0.652920962,124.0549828,0.711340206,147.2474227,0.587628866,100.4845361,0.591065292,101.6632302,0.560137457,91.3024055,class-5
0.62628866,152.1881443,0.615979381,147.2190722,0.329896907,42.22680412,0.62628866,152.1881443,0.667525773,172.8891753,0.567010309,124.742268,0.49742268,96.00257732,0.554123711,119.1365979,class-5
0.535603715,92.65944272,0.510835913,84.2879257,0.232198142,17.41486068,0.504643963,82.25696594,0.591331269,112.9442724,0.452012384,65.99380805,0.377708978,46.08049536,0.479876161,74.38080495,class-5
0.628289474,120.0032895,0.565789474,97.31578947,0.342105263,35.57894737,0.569078947,98.45065789,0.707236842,152.0559211,0.546052632,90.64473684,0.608552632,112.5822368,0.601973684,110.1611842,class-5
0.593939394,58.20606061,0.533333333,46.93333333,0.345454545,19.69090909,0.581818182,55.85454545,0.703030303,81.55151515,0.490909091,39.76363636,0.521212121,44.82424242,0.545454545,49.09090909,class-5
0.549848943,100.0725076,0.540785498,96.80060423,0.317220544,33.3081571,0.534743202,94.64954683,0.634441088,133.2326284,0.498489426,82.25075529,0.453172205,67.97583082,0.513595166,87.31117825,class-5
0.571232877,238.2041096,0.587671233,252.1109589,0.331506849,80.22465753,0.546575342,218.0835616,0.67260274,330.2479452,0.560273973,229.1520548,0.534246575,208.3561644,0.51369863,192.6369863,class-5
0.656765677,130.6963696,0.570957096,98.77557756,0.349834983,37.08250825,0.673267327,137.3465347,0.735973597,164.1221122,0.623762376,117.8910891,0.577557756,101.0726073,0.600660066,109.320132,class-5
0.537634409,107.5268817,0.534946237,106.4543011,0.413978495,63.75268817,0.518817204,100.1317204,0.655913978,160.0430108,0.5,93,0.481182796,86.13172043,0.545698925,110.7768817,class-5
0.582375479,177.0421456,0.536398467,150.1915709,0.356321839,66.27586207,0.578544061,174.7203065,0.687739464,246.8984674,0.551724138,158.8965517,0.557471264,162.2241379,0.557471264,162.2241379,class-5
0.56504065,78.54065041,0.520325203,66.60162602,0.325203252,26.01626016,0.540650407,71.90650407,0.654471545,105.3699187,0.520325203,66.60162602,0.540650407,71.90650407,0.512195122,64.53658537,class-5
0.599303136,103.0801394,0.515679443,76.32055749,0.355400697,36.25087108,0.567944251,92.57491289,0.700348432,140.7700348,0.536585366,82.63414634,0.480836237,66.3554007,0.522648084,78.39721254,class-5
0.634482759,116.7448276,0.613793103,109.2551724,0.296551724,25.50344828,0.589655172,100.8310345,0.717241379,149.1862069,0.568965517,93.87931034,0.510344828,75.53103448,0.520689655,78.62413793,class-5
0.613733906,87.7639485,0.60944206,86.54077253,0.381974249,33.99570815,0.613733906,87.7639485,0.721030043,121.1330472,0.626609442,91.48497854,0.592274678,81.73390558,0.622317597,90.2360515,class-5
0.533936652,126.0090498,0.513574661,116.581448,0.266968326,31.50226244,0.540723982,129.2330317,0.65158371,187.6561086,0.488687783,105.5565611,0.441176471,86.02941176,0.481900452,102.6447964,class-5
0.565625,102.378125,0.5625,101.25,0.359375,41.328125,0.58125,108.1125,0.678125,147.153125,0.5375,92.45,0.490625,77.028125,0.55,96.8,class-5
0.588105727,157.0242291,0.563876652,144.3524229,0.317180617,45.67400881,0.574889868,150.0462555,0.671806167,204.9008811,0.517621145,121.6409692,0.453744493,93.47136564,0.526431718,125.8171806,class-5
0.620762712,181.8834746,0.641949153,194.5105932,0.415254237,81.38983051,0.61440678,178.1779661,0.786016949,291.6122881,0.580508475,159.059322,0.652542373,200.9830508,0.601694915,170.8813559,class-5
0.547169811,126.9433962,0.570754717,138.1226415,0.398584906,67.36084906,0.544811321,125.8514151,0.679245283,195.6226415,0.530660377,119.3985849,0.495283019,104.009434,0.535377358,121.5306604,class-5
0.504702194,81.25705329,0.520376176,86.38244514,0.401253918,51.36050157,0.485893417,75.31347962,0.639498433,130.4576803,0.489028213,76.28840125,0.448275862,64.10344828,0.561128527,100.4420063,class-5
0.626506024,130.313253,0.587349398,114.5331325,0.307228916,31.3373494,0.620481928,127.8192771,0.719879518,172.0512048,0.572289157,108.7349398,0.515060241,88.0753012,0.593373494,116.8945783,class-5
0.445178336,150.0250991,0.520475561,205.0673712,0.389696169,114.9603699,0.470277411,167.4187583,0.651254954,321.0686922,0.472919419,169.3051519,0.447820343,151.8110964,0.519154557,204.0277411,class-5
0.44955045,202.2977023,0.471528472,222.5614386,0.345654346,119.5964036,0.467532468,218.8051948,0.618381618,382.7782218,0.426573427,182.1468531,0.426573427,182.1468531,0.494505495,244.7802198,class-5
0.480701754,263.4245614,0.581578947,385.5868421,0.446491228,227.2640351,0.53245614,323.2008772,0.69122807,544.6877193,0.535087719,326.4035088,0.507017544,293.0561404,0.576315789,378.6394737,class-5
0.457953394,206.9949341,0.521783181,268.7183384,0.360688956,128.4052685,0.48733536,234.408308,0.676798379,452.1013171,0.490374873,237.3414387,0.453900709,203.3475177,0.514690983,261.4630193,class-5
0.626198083,122.7348243,0.587859425,108.1661342,0.345047923,37.26517572,0.597444089,111.7220447,0.702875399,154.6325879,0.568690096,101.2268371,0.498402556,77.75079872,0.546325879,93.42172524,class-5
0.556306306,137.4076577,0.522522523,121.2252252,0.315315315,44.14414414,0.502252252,112.0022523,0.648648649,186.8108108,0.518018018,119.1441441,0.470720721,98.38063063,0.509009009,115.036036,class-5
0.568253968,101.7174603,0.533333333,89.6,0.380952381,45.71428571,0.523809524,86.42857143,0.622222222,121.9555556,0.53968254,91.74603175,0.536507937,90.66984127,0.53015873,88.53650794,class-5
0.564387917,200.3577107,0.558028617,195.8680445,0.295707472,55.00158983,0.591414944,220.0063593,0.72972973,334.9459459,0.578696343,210.645469,0.515103339,166.8934817,0.524642289,173.1319555,class-5
0.550724638,83.71014493,0.550724638,83.71014493,0.384057971,40.71014493,0.532608696,78.29347826,0.692028986,132.1775362,0.536231884,79.36231884,0.514492754,73.05797101,0.547101449,82.61231884,class-5
0.583815029,117.9306358,0.528901734,96.78901734,0.320809249,35.60982659,0.549132948,104.3352601,0.661849711,151.5635838,0.526011561,95.73410405,0.505780347,88.51156069,0.549132948,104.3352601,class-5
0.522633745,132.7489712,0.565843621,155.6069959,0.345679012,58.07407407,0.53909465,141.2427984,0.66872428,217.3353909,0.53909465,141.2427984,0.462962963,104.1666667,0.555555556,150,class-5
0.479704797,62.36162362,0.487084871,64.29520295,0.335793358,30.55719557,0.468634686,59.51660517,0.656826568,116.9151292,0.450184502,54.92250923,0.413284133,46.28782288,0.490774908,65.27306273,class-5
0.545454545,117.8181818,0.53030303,111.3636364,0.295454545,34.56818182,0.52020202,107.1616162,0.654040404,169.3964646,0.52020202,107.1616162,0.477272727,90.20454545,0.51010101,103.040404,class-5
0.528571429,58.67142857,0.533333333,59.73333333,0.366666667,28.23333333,0.442857143,41.18571429,0.642857143,86.78571429,0.50952381,54.51904762,0.471428571,46.67142857,0.561904762,66.3047619,class-5
0.624,97.344,0.552,76.176,0.344,29.584,0.584,85.264,0.684,116.964,0.564,79.524,0.572,81.796,0.588,86.436,class-5
0.561611374,133.1018957,0.537914692,122.1066351,0.298578199,37.62085308,0.530805687,118.9004739,0.665876777,187.1113744,0.530805687,118.9004739,0.481042654,97.65165877,0.518957346,113.6516588,class-5
0.528023599,94.51622419,0.498525074,84.25073746,0.365781711,45.35693215,0.528023599,94.51622419,0.663716814,149.3362832,0.507374631,87.26843658,0.469026549,74.57522124,0.519174041,91.37463127,class-5
0.534798535,156.1611722,0.578754579,182.8864469,0.397435897,86.24358974,0.510989011,142.5659341,0.67032967,245.3406593,0.56043956,171.4945055,0.485347985,128.6172161,0.538461538,158.3076923,class-5
0.545454545,173.4545455,0.555746141,180.0617496,0.301886792,53.13207547,0.562607204,184.535163,0.687821612,275.8164666,0.56432247,185.6620926,0.492281304,141.2847341,0.53516295,166.9708405,class-5
0.653846154,77.80769231,0.642857143,75.21428571,0.362637363,23.93406593,0.626373626,71.40659341,0.747252747,101.6263736,0.626373626,71.40659341,0.538461538,52.76923077,0.598901099,65.28021978,class-5
0.60952381,117.0285714,0.536507937,90.66984127,0.304761905,29.25714286,0.577777778,105.1555556,0.666666667,140,0.514285714,83.31428571,0.520634921,85.38412698,0.501587302,79.25079365,class-5
0.581521739,62.22282609,0.543478261,54.34782609,0.440217391,35.6576087,0.592391304,64.57065217,0.717391304,94.69565217,0.543478261,54.34782609,0.554347826,56.54347826,0.592391304,64.57065217,class-5
0.664473684,67.11184211,0.644736842,63.18421053,0.381578947,22.13157895,0.631578947,60.63157895,0.769736842,90.05921053,0.644736842,63.18421053,0.631578947,60.63157895,0.664473684,67.11184211,class-5
0.503740648,101.755611,0.518703242,107.8902743,0.311720698,38.96508728,0.506234414,102.765586,0.670822943,180.4513716,0.506234414,102.765586,0.431421446,74.63591022,0.506234414,102.765586,class-5
0.551428571,106.4257143,0.514285714,92.57142857,0.32,35.84,0.505714286,89.51142857,0.68,161.84,0.557142857,108.6428571,0.457142857,73.14285714,0.517142857,93.60285714,class-5
0.5546875,78.765625,0.5390625,74.390625,0.4296875,47.265625,0.58203125,86.72265625,0.70703125,127.9726563,0.5390625,74.390625,0.5546875,78.765625,0.546875,76.5625,class-5
0.588235294,76.47058824,0.561085973,69.57466063,0.294117647,19.11764706,0.520361991,59.84162896,0.705882353,110.1176471,0.552036199,67.34841629,0.484162896,51.80542986,0.520361991,59.84162896,class-5
0.45,76.95,0.497368421,94.00263158,0.321052632,39.16842105,0.465789474,82.44473684,0.665789474,168.4447368,0.481578947,88.12894737,0.463157895,81.51578947,0.439473684,73.39210526,class-5
0.585714286,144.0857143,0.580952381,141.752381,0.392857143,64.82142857,0.647619048,176.152381,0.714285714,214.2857143,0.569047619,136.002381,0.569047619,136.002381,0.552380952,128.152381,class-5
0.567493113,116.9035813,0.575757576,120.3333333,0.316804408,36.43250689,0.581267218,122.6473829,0.685950413,170.8016529,0.573002755,119.184573,0.539944904,105.8292011,0.531680441,102.6143251,class-5
0.530769231,36.62307692,0.530769231,36.62307692,0.307692308,12.30769231,0.507692308,33.50769231,0.676923077,59.56923077,0.5,32.5,0.423076923,23.26923077,0.5,32.5,class-5
0.601351351,53.52027027,0.567567568,47.67567568,0.459459459,31.24324324,0.621621622,57.18918919,0.716216216,75.91891892,0.540540541,43.24324324,0.560810811,46.5472973,0.547297297,44.33108108,class-5
0.581395349,130.8139535,0.560723514,121.6770026,0.304909561,35.97932817,0.57622739,128.498708,0.713178295,196.8372093,0.573643411,127.3488372,0.509043928,100.2816537,0.534883721,110.7209302,class-5
0.633064516,99.39112903,0.572580645,81.30645161,0.326612903,26.45564516,0.588709677,85.9516129,0.705645161,123.4879032,0.608870968,91.93951613,0.524193548,68.14516129,0.592741935,87.13306452,class-5
0.581176471,143.5505882,0.541176471,124.4705882,0.327058824,45.46117647,0.52,114.92,0.698823529,207.5505882,0.522352941,115.9623529,0.529411765,119.1176471,0.578823529,142.3905882,class-5
0.611510791,155.9352518,0.587529976,143.9448441,0.32853717,45.00959233,0.60911271,154.7146283,0.721822542,217.2685851,0.549160671,125.7577938,0.503597122,105.7553957,0.551558753,126.8585132,class-5
0.626344086,145.938172,0.674731183,169.3575269,0.408602151,62.10752688,0.623655914,144.688172,0.73655914,201.8172043,0.607526882,137.3010753,0.583333333,126.5833333,0.637096774,150.9919355,class-5
0.566153846,104.1723077,0.593846154,114.6123077,0.409230769,54.42769231,0.544615385,96.39692308,0.701538462,159.9507692,0.636923077,131.8430769,0.523076923,88.92307692,0.563076923,103.0430769,class-5
0.65374677,165.3979328,0.594315245,136.6925065,0.310077519,37.20930233,0.581395349,130.8139535,0.726098191,204.0335917,0.607235142,142.7002584,0.524547804,106.4832041,0.558139535,120.5581395,class-5
0.590225564,92.66541353,0.563909774,84.58646617,0.413533835,45.4887218,0.590225564,92.66541353,0.703007519,131.462406,0.556390977,82.34586466,0.541353383,77.95488722,0.556390977,82.34586466,class-5
0.518292683,44.05487805,0.567073171,52.73780488,0.353658537,20.51219512,0.432926829,30.73780488,0.573170732,53.87804878,0.725609756,86.34756098,0.512195122,43.02439024,0.5,41,class-6
0.46373057,83.00777202,0.5,96.5,0.300518135,34.86010363,0.422279793,68.83160622,0.471502591,85.8134715,0.696891192,187.4637306,0.489637306,92.54145078,0.455958549,80.24870466,class-6
0.494680851,46.00531915,0.606382979,69.12765957,0.361702128,24.59574468,0.489361702,45.0212766,0.590425532,65.53723404,0.691489362,89.89361702,0.494680851,46.00531915,0.526595745,52.13297872,class-6
